"MROHR_0001","RDR/AEB/ORB_000000_000099/AEB_000001_0150/AEB_000001_0150_RED.JP2  ","MRO","HIRISE","AEB_000001_0150","AEB_000001_0150_RED  ","2  ","MARS                            ",     1,"Aerobraking                   ","Sample of Argyre Basin rim                                                 ","2006-03-24T04:50:31     ","827643049:47201 ","2006-03-24T04:50:31     ","827643050:37396 ","2006-03-24T04:51:02     ","827643081:07204 ", 53911, 29279, 0.35607,87.0475, 87.2081,1469.320,4853.87,1469.670,  270.0000,  336.9280,   12.0600,    9.5812,  -52.3105,  300.7610,   1.62365,    29.396,    7.4125,"NO ",  -52.8767,  -51.5351,  300.2040,  301.3370, 1.47, 40183.102,"EQUIRECTANGULAR    ",-50.0, 180.000,  -2070840.0,  -3104770.0,  -51.5351,  300.5280,  -51.6056,  301.3370,  -52.8767,  301.0040,  -52.8092,  300.2040
"MROHR_0001","RDR/AEB/ORB_000000_000099/AEB_000001_0100/AEB_000001_0100_RED.JP2  ","MRO","HIRISE","AEB_000001_0100","AEB_000001_0100_RED  ","2  ","MARS                            ",     1,"Aerobraking                   ","Degraded crater near Halley Crater                                         ","2006-03-24T04:48:38     ","827642937:07052 ","2006-03-24T04:48:39     ","827642938:13790 ","2006-03-24T04:48:43     ","827642942:30971 ",  7643, 21479, 0.36641,84.5370, 84.7041,1697.190,5083.90,1696.930,  270.0000,  336.5150,   12.0598,   10.0907,  -47.2626,  302.0060,   1.62365,    29.396,    7.4616,"NO ",  -47.2552,  -47.0357,  301.5790,  302.4510, 1.70, 34825.898,"EQUIRECTANGULAR    ",-45.0, 180.000,  -1638060.0,  -2993950.0,  -47.0358,  301.6120,  -47.1137,  302.4510,  -47.2551,  302.4170,  -47.1778,  301.5790
"MROHR_0001","RDR/AEB/ORB_000000_000099/AEB_000001_0050/AEB_000001_0050_RED.JP2  ","MRO","HIRISE","AEB_000001_0050","AEB_000001_0050_RED  ","2  ","MARS                            ",     1,"Aerobraking                   ","Cratered plains near Bosporos Rupes                                        ","2006-03-24T04:45:36     ","827642755:23841 ","2006-03-24T04:45:38     ","827642756:53112 ","2006-03-24T04:45:44     ","827642763:01198 ",  8129, 20975, 0.36624,81.3654, 81.5326,2040.170,5431.48,2040.230,  270.0000,  336.0680,   12.0594,   10.8226,  -40.7764,  303.5000,   1.62365,    29.395,    7.5125,"NO ",  -40.7794,  -40.4990,  303.0390,  303.9830, 2.04, 28985.199,"EQUIRECTANGULAR    ",-40.0, 180.000,  -1173870.0,  -2731940.0,  -40.4990,  303.0790,  -40.5927,  303.9830,  -40.7794,  303.9400,  -40.6864,  303.0390
"MROHR_0001","RDR/AEB/ORB_000000_000099/AEB_000001_0000/AEB_000001_0000_RED.JP2  ","MRO","HIRISE","AEB_000001_0000","AEB_000001_0000_RED  ","2  ","MARS                            ",     1,"Aerobraking                   ","Bosporos Planum region                                                     ","2006-03-24T04:41:47     ","827642526:16944 ","2006-03-24T04:41:49     ","827642528:21067 ","2006-03-24T04:42:04     ","827642542:60817 ", 12127, 22528, 0.34491,78.0572, 78.2127,2490.510,5883.10,2490.300,  270.0000,  337.3990,   12.0590,   11.7329,  -33.7997,  305.0790,   1.62364,    29.394,    7.5571,"NO ",  -33.9094,  -33.3992,  304.5450,  305.6390, 2.49, 23769.801,"EQUIRECTANGULAR    ",-30.0, 180.000,   -793892.0,  -2563790.0,  -33.3992,  304.6310,  -33.5174,  305.6390,  -33.9094,  305.5460,  -33.7933,  304.5450
"MROHR_0001","RDR/AEB/ORB_000000_000099/AEB_000002_0150/AEB_000002_0150_RED.JP2  ","MRO","HIRISE","AEB_000002_0150","AEB_000002_0150_RED  ","2  ","MARS                            ",     2,"Aerobraking                   ","Planum Chronium region                                                     ","2006-03-25T16:22:32     ","827770971:00945 ","2006-03-25T16:22:33     ","827770971:49436 ","2006-03-25T16:23:03     ","827771002:09251 ", 65542, 31177, 0.33368,89.8238, 89.9681,1287.980,4672.66,1288.000,  270.0000,  337.7410,   12.3171,  210.7050,  -56.7667,  140.4430,   1.62493,    30.076,    7.3163,"NO ",  -57.3947,  -55.9649,  139.8560,  141.0420, 1.29, 45838.398,"EQUIRECTANGULAR    ",-55.0, 180.000,  -2565340.0,   1055460.0,  -55.9649,  140.2530,  -56.0291,  141.0420,  -57.3947,  140.6430,  -57.3327,  139.8560
"MROHR_0001","RDR/AEB/ORB_000000_000099/AEB_000002_0100/AEB_000002_0100_RED.JP2  ","MRO","HIRISE","AEB_000002_0100","AEB_000002_0100_RED  ","1  ","MARS                            ",     2,"Aerobraking                   ","Floor of Kepler Crater                                                     ","2006-03-25T16:18:51     ","827770750:13709 ","2006-03-25T16:18:52     ","827770751:20250 ","2006-03-25T16:19:09     ","827770768:20692 ", 24479, 24280, 0.36694,85.1275, 85.2930,1691.900,5079.01,1691.890,  270.0000,  336.8390,   12.3166,  211.6280,  -47.2607,  142.9100,   1.62493,    30.075,    7.4194,"NO ",  -47.5039,  -46.8032,  142.4080,  143.3910, 1.69, 34928.801,"EQUIRECTANGULAR    ",-45.0, 180.000,  -1634780.0,     12209.5,  -46.8032,  142.5530,  -46.8818,  143.3910,  -47.5039,  143.2410,  -47.4271,  142.4080
"MROHR_0001","RDR/AEB/ORB_000000_000099/AEB_000002_0050/AEB_000002_0050_RED.JP2  ","MRO","HIRISE","AEB_000002_0050","AEB_000002_0050_RED  ","2  ","MARS                            ",     2,"Aerobraking                   ","Terra Cimmeria                                                             ","2006-03-25T16:15:50     ","827770569:24600 ","2006-03-25T16:15:52     ","827770570:55687 ","2006-03-25T16:16:09     ","827770588:35829 ", 17633,  8973, 0.36514,81.9848, 82.1494,2035.340,5425.36,2035.370,  270.0000,  336.2930,   12.3162,  212.3580,  -40.7767,  144.4040,   1.62492,    30.074,    7.4703,"NO ",  -40.9490,  -40.3422,  144.2530,  144.6600, 2.04, 29056.400,"EQUIRECTANGULAR    ",-40.0, 180.000,  -1172200.0,    795590.0,  -40.3423,  144.3870,  -40.3707,  144.6600,  -40.9490,  144.5280,  -40.9211,  144.2570
"MROHR_0001","RDR/AEB/ORB_000000_000099/AEB_000002_0000/AEB_000002_0000_RED.JP2  ","MRO","HIRISE","AEB_000002_0000","AEB_000002_0000_RED  ","2  ","MARS                            ",     2,"Aerobraking                   ","Ancient cratered surface northeast of Martz Crater                         ","2006-03-25T16:11:58     ","827770337:06571 ","2006-03-25T16:12:00     ","827770339:13302 ","2006-03-25T16:12:34     ","827770373:03172 ", 23505, 10752, 0.34358,78.7017, 78.8551,2483.480,5875.20,2483.440,  270.0000,  337.5530,   12.3158,  213.2650,  -33.8047,  145.9810,   1.62492,    30.073,    7.5151,"NO ",  -34.1609,  -33.1748,  145.7760,  146.3020, 2.48, 23836.801,"EQUIRECTANGULAR    ",-30.0, 180.000,   -790782.0,    706390.0,  -33.1749,  145.9970,  -33.2107,  146.3020,  -34.1608,  146.0810,  -34.1261,  145.7810
"MROHR_0001","RDR/AEB/ORB_000000_000099/AEB_000002_0000/AEB_000002_0000_COLOR.JP2","MRO","HIRISE","AEB_000002_0000","AEB_000002_0000_COLOR","1  ","MARS                            ",     2,"Aerobraking                   ","Ancient cratered surface northeast of Martz Crater                         ","2006-03-25T16:11:58     ","827770337:06571 ","2006-03-25T16:11:59     ","827770337:49063 ","2006-03-25T16:12:35     ","827770373:01762 ", 23216,  8701, 0.34358,78.7017, 78.8551,2483.480,5875.20,2483.440,  270.0000,  337.5830,   12.3158,  213.2650,  -33.8047,  145.9810,   1.62492,    30.073,    7.5151,"NO ",  -34.1609,  -33.1748,  145.7760,  146.3020, 2.48, 23836.801,"EQUIRECTANGULAR    ",-30.0, 180.000,   -790782.0,    706390.0,  -33.1849,  145.9980,  -33.2101,  146.2040,  -34.1569,  145.9850,  -34.1335,  145.7820
